-36,-1,56
-31,-2,55
-35,-1,52
-35,-1,53
-35,0,54
-34,0,54
-33,-1,54
-33,-1,54
-35,-1,54
-35,0,53
-34,-1,54
-34,-1,54
-34,0,53
-34,0,53
-34,0,54
-35,0,54
-35,0,54
-35,0,53
-35,0,53
-34,0,54
-35,0,53
-34,0,53
-35,0,53
-35,0,53
-35,0,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,0,53
-34,0,54
-35,0,53
-35,0,53
-34,0,53
-35,0,53
-35,0,53
-35,0,53
-35,0,53
-35,-1,53
-35,-1,53
-35,-1,53
-36,0,53
-36,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,0,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-37,-2,52
-36,-2,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,0,53
-35,0,53
-35,0,53
-35,0,53
-35,0,53
-35,0,53
-35,-1,53
-34,-1,53
-34,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-36,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-34,-1,53
-34,-1,53
-34,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-35,-1,53
-34,-1,53
-35,-1,54
-35,-1,54
-35,-1,53
-34,-1,53
-34,-1,54
-34,-1,53
-35,-1,53
-34,-1,53
-34,-1,53
-34,-1,53
-34,-1,54
-35,-1,53
-35,-1,53
-34,-1,53
-34,-1,53
-35,-1,53
-35,-1,53
-35,-2,53
-35,-2,53
-34,-1,53
-35,-1,53
-35,-2,53
-35,-2,53
-35,-1,53
-35,-2,53
-35,-2,53
-35,-1,53
-35,-1,54
-35,-1,53
-34,-1,53
-34,-2,53
-34,-2,54
-35,-1,53
-34,-1,53
-34,-2,53
-34,-2,54
-34,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-34,-1,53
-34,-1,53
-34,-2,53
-34,-1,53
-34,-1,53
-34,-1,53
-34,-1,53
-34,-1,54
-34,-1,53
-35,-1,53
-34,-1,54
-34,-1,53
-35,-2,53
-35,-1,53
-35,-1,53
-34,-1,54
-35,-2,53
-34,-2,54
-34,-2,54
-35,-2,53
-35,-1,53
-34,-1,54
-34,-1,54
-34,-1,53
-34,-2,53
-34,-1,53
-35,-2,53
-35,-2,53
-34,-1,53
-34,-1,54
-35,-1,53
-34,-2,53
-34,-1,54
-34,-2,54
-34,-1,53
-34,-2,53
-34,-1,53
-35,-1,53
-35,-1,53
-34,-1,54
-34,-1,53
-34,-1,53
-35,-1,53
-35,-1,54
-34,-1,53
-34,-2,53
-34,-1,53
-34,-1,53
-34,-1,53
-34,-1,53
-34,-1,54
-34,-1,54
-35,-1,53
-35,-2,53
-34,-1,53
-34,-1,53
-34,-1,53
-35,-1,53
-35,-2,53
-34,-1,53
-34,-1,53
-35,-1,53
-34,-2,53
-34,-1,54
-34,-2,53
-34,-2,53
-35,-2,54
-34,-2,53
-35,-2,53
-35,-2,53
-35,-1,54
-35,-1,54
-34,-1,54
-35,-1,53
-35,-1,53
-34,-2,53
-35,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,54
-35,-1,53
-35,-1,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-1,53
-34,-1,54
-35,-2,53
-35,-2,53
-35,-1,53
-35,-1,53
-35,-2,53
-35,-1,53
-35,-2,53
-35,-2,53
-35,-1,53
-35,-1,53
-35,-1,53
-34,-1,53
-34,-1,53
-35,-1,53
-35,-1,54
-34,-1,53
-35,-2,53
-35,-2,53
-35,-1,54
-35,-1,53
-34,-1,54
-34,-1,54
-34,-1,53
-34,-1,53
-34,-1,54
-34,-1,54
-35,-1,53
-34,-2,53
-34,-2,53
-34,-1,53
-34,-2,53
-35,-1,53
-35,-1,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-1,53
-35,-2,53
-34,-2,54
-35,-2,53
-35,-2,53
-35,-2,53
-35,-1,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,54
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-1,53
-34,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,54
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,54
-34,-2,53
-35,-2,53
-34,-1,54
-34,-2,53
-34,-2,53
-34,-2,54
-34,-2,54
-35,-2,54
-34,-2,53
-34,-2,53
-34,-2,53
-34,-1,54
-34,-2,53
-34,-2,53
-35,-1,53
-34,-1,54
-34,-1,54
-34,-2,54
-34,-2,53
-34,-2,53
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,54
-34,-1,53
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-34,-2,54
-34,-2,53
-34,-2,53
-34,-2,53
-34,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-34,-2,53
-34,-2,54
-34,-2,53
-35,-2,53
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,54
-34,-2,54
-34,-2,53
-34,-2,53
-34,-2,54
-35,-2,53
-35,-2,53
-34,-2,53
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,53
-34,-2,54
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,53
-34,-2,53
-34,-1,53
-34,-1,54
-34,-2,54
-34,-2,53
-34,-1,54
-34,-2,54
-34,-1,54
-34,-1,54
-34,-2,54
-34,-2,53
-34,-2,54
-34,-2,54
-34,-2,53
-34,-2,54
-34,-1,54
-34,-1,53
-34,-2,54
-34,-1,54
-34,-1,54
-34,-2,53
-34,-2,54
-34,-2,53
-34,-3,53
-35,-3,53
-35,-2,53
-36,-2,53
-35,-2,53
-35,-2,53
-35,-2,53
-35,-1,53
-34,-1,54
-33,-2,53
-33,-1,53
-31,2,52
-32,-3,54
-34,-6,56
-33,-3,56
-35,-3,53
-34,0,53
-32,2,55
-31,2,56
-34,4,58
-31,4,58
-32,9,61
-30,12,64
-19,14,65
-15,14,63
-17,17,63
-24,13,55
-26,9,53
-31,5,49
-40,4,47
-58,-7,39
-63,-13,39
-57,-23,38
-62,-29,35
-64,-38,19
-66,-40,16
-67,-39,10
-64,-38,1
-57,-34,2
-43,-30,8
-42,-29,12
-45,-28,13
-46,-27,14
-48,-29,21
-42,-30,27
-37,-32,30
-45,-35,27
-41,-38,30
-42,-41,29
-48,-41,25
-41,-39,30
-42,-39,32
-46,-39,30
-44,-39,30
-46,-39,34
-44,-38,34
-38,-38,33
-36,-36,33
-38,-33,32
-37,-32,35
-40,-31,35
-44,-26,35
-43,-26,36
-50,-25,38
-49,-20,41
-48,-14,41
-56,-16,45
-58,-15,45
-68,-11,47
-63,-4,56
-72,-2,53
-77,1,48
-69,20,50
-60,22,52
-48,27,38
-48,32,35
-47,35,34
-52,38,19
-61,42,17
-67,44,26
-54,43,27
-51,40,30
-55,37,31
-54,26,31
-53,16,24
-29,20,40
-28,21,45
-8,26,27
-54,17,-38
-69,19,-28
-20,21,-6
5,29,18
-53,29,17
-62,30,12
-54,49,22
-59,38,24
-46,15,20
-53,19,13
-67,24,0
-67,28,-1
-71,33,6
-71,30,13
-72,26,2
-70,35,-33
-69,42,-21
-55,52,-3
-62,47,-7
-29,44,-2
-64,40,-18
-44,42,-11
-53,34,-19
-43,45,-5
-21,45,13
-33,42,0
-35,45,4
-39,52,12
-50,55,2
-41,61,8
-37,65,9
-45,53,6
-41,48,5
-47,51,5
-49,50,5
-51,52,10
-69,61,-3
-76,65,-1
-61,64,-4
-46,57,3
-26,47,2
-24,50,5
-19,61,18
-36,59,16
-52,51,8
-32,52,13
-43,42,4
-37,40,7
-34,35,20
-34,35,13
-51,28,10
-21,22,29
-22,19,27
-48,29,22
-48,31,28
-58,41,21
-60,50,19
-38,57,40
-49,71,39
-50,80,16
-10,46,24
-5,48,8
-22,60,12
-37,57,8
-69,60,0
-58,67,7
-36,74,25
-41,72,25
-43,66,14
-40,61,10
-60,47,-5
-55,26,-3
-37,20,15
-51,5,5
-50,5,8
-53,32,22
-57,26,8
-50,19,4
-48,15,3
-63,5,8
-68,10,8
-67,16,8
-53,38,56
-45,41,28
-29,38,44
-5,40,56
-46,35,45
-48,32,40
-43,23,64
-25,18,43
-30,12,37
-50,5,24
-48,-2,31
-26,-9,50
-45,-2,41
-57,-6,25
-48,-5,22
-60,18,24
-48,30,31
-25,44,26
-55,56,27
-47,53,30
-31,45,32
-35,40,36
-53,48,36
-41,42,48
-35,44,62
-53,48,50
-47,33,62
-31,23,46
-45,39,10
-24,39,44
-36,35,45
-39,31,45
-41,33,41
-46,34,39
-45,33,42
-30,37,46
-23,42,41
-34,50,42
-40,52,43
-25,52,45
0,57,23
-24,52,-2
-70,21,-18
-76,19,-19
-90,3,-23
-76,1,-16
-78,8,-18
-66,-1,-45
-64,5,-40
-48,10,-34
-53,13,-33
-55,16,-24
-51,15,-20
-53,10,-20
-57,6,-22
-54,3,-21
-58,0,-20
-57,10,-5
-76,21,-33
-73,25,-33
-54,13,-46
-52,12,-52
-48,19,-34
-43,15,-32
-41,12,-36
-67,20,-44
-49,29,-21
-43,26,-23
-76,23,-30
-26,20,-15
-57,27,-23
-50,34,-22
-50,36,-21
-59,38,-25
-58,32,-20
-56,27,-24
-55,38,-24
-53,35,-20
-52,27,-19
-60,32,-21
-67,21,-39
-65,20,-40
-58,19,-44
-44,17,-36
-59,28,-14
-28,52,-8
-50,49,-26
-52,24,-34
-66,6,-16
-72,0,9
-83,-1,15
-66,-1,40
-68,-6,44
-55,0,45
-52,9,53
-38,11,49
-13,13,57
-35,28,57
-21,28,72
-19,25,60
-29,24,49
-27,24,45
-21,27,45
-26,32,43
-50,37,40
-43,38,38
-40,36,46
-40,32,40
-37,40,35
-52,41,41
-47,33,49
-50,26,40
-53,21,35
-41,23,40
-46,24,41
-55,23,41
-54,24,44
-41,25,44
-46,21,39
-48,20,35
-45,21,42
-48,23,46
-43,24,39
-41,26,35
-36,28,39
-41,26,41
-46,21,37
-39,22,31
-48,29,29
-45,28,38
-38,31,43
-45,37,36
-60,37,36
-61,29,33
-75,5,21
-55,-7,13
-65,-13,0
-67,-1,-6
-68,7,2
-68,7,0
-59,9,1
-57,14,5
-56,7,5
-54,9,6
-63,10,11
-62,7,12
-66,4,9
-65,6,12
-64,5,11
-66,7,13
-66,9,14
-63,9,15
-62,9,15
-70,3,7
-61,6,14
-60,2,2
-66,4,-6
-63,10,-4
-65,4,-13
-65,3,-12
-46,2,-23
-64,-6,-40
-51,-3,-37
-46,-1,-47
-35,1,-47
-37,1,-53
-27,0,-58
-22,3,-62
-27,2,-69
-17,-1,-63
-18,-2,-61
-12,1,-54
-21,3,-56
-16,1,-59
-13,0,-62
-16,8,-73
-16,13,-72
-8,3,-80
-3,0,-62
-7,2,-57
-20,5,-58
-16,2,-60
-20,1,-62
-28,4,-64
-8,-1,-64
-18,-3,-71
-21,6,-58
-18,4,-50
-25,-3,-59
-27,3,-71
-22,5,-65
-18,-1,-48
-22,-3,-53
-25,-4,-69
-26,3,-61
-22,0,-57
-19,-4,-63
-22,1,-62
-22,1,-57
-20,0,-59
-25,-3,-65
-23,-3,-62
-20,-1,-58
-23,0,-61
-22,-2,-60
-19,-2,-59
-21,-2,-62
-21,0,-61
-20,1,-62
-20,-2,-61
-17,-2,-59
-20,0,-63
-23,-2,-65
-15,-3,-64
-14,-1,-62
-14,-1,-59
-16,-1,-62
-10,-1,-62
-13,0,-64
-16,-2,-65
-12,-2,-57
-15,-2,-58
-17,-4,-66
-14,-3,-65
-17,-1,-58
-18,0,-56
-16,-2,-62
-15,-3,-65
-11,0,-61
-16,-3,-69
-11,-2,-67
-17,-3,-62
-15,0,-61
-19,3,-64
-19,-6,-68
-13,-9,-56
-14,-9,-61
-14,-3,-62
-11,-5,-67
-11,1,-63
-19,1,-62
-19,-2,-58
-19,-7,-58
-17,-7,-61
-16,-9,-66
-18,-6,-61
-3,-6,-61
-6,-5,-58
-8,-10,-66
-7,-6,-73
-16,5,-65
-20,11,-63
4,-4,-60
-28,15,-66
-11,6,-43
-14,-10,-74
-14,-9,-74
-22,-4,-63
-20,0,-58
-10,5,-52
4,4,-67
1,0,-76
-8,-4,-64
-4,-1,-65
-3,-4,-97
-23,4,-76
-17,2,-65
-20,-2,-83
-18,3,-36
-49,3,-37
-33,8,-22
-79,-4,-21
-47,5,5
-71,2,-21
-74,-8,-18
-44,9,25
-68,-5,-2
-72,-2,-9
-54,6,1
-72,2,-16
-51,10,-5
-54,13,-4
-48,3,-25
-59,3,-22
-73,6,-26
-80,-2,-18
-86,-11,-9
-53,-7,10
-35,-2,46
-42,7,36
-2,14,69
-9,17,63
-40,22,36
-17,59,63
-26,24,59
-40,18,39
-21,29,44
-12,49,58
-13,50,67
-33,32,58
-20,29,50
-20,30,52
-20,30,50
-22,31,52
-24,31,51
-25,32,51
-23,33,48
-23,33,48
-21,33,49
-21,33,51
-25,31,55
-23,31,54
-24,30,52
-21,30,49
-22,31,48
-20,31,50
-22,33,52
-25,33,47
-23,34,47
-16,41,53
-26,41,50
-33,40,46
-32,31,47
-27,29,49
-28,17,39
-23,32,48
-22,33,47
-16,36,51
-20,38,51
-29,35,45
-21,31,52
-19,31,58
-26,30,55
-22,26,43
-14,28,42
-16,30,46
-25,29,46
-25,31,48
-22,28,48
-24,28,47
-20,29,52
-19,28,50
-21,28,53
-24,28,56
-20,27,59
-24,26,59
-20,23,60
-16,24,59
-11,28,55
-8,30,62
-13,33,68
-34,27,55
-50,21,55
-55,12,53
-64,7,45
-64,1,22
-68,1,18
-79,-3,11
-73,-2,10
-62,-1,8
-57,-2,3
-53,-3,3
-50,-3,3
-49,-3,4
-52,-2,4
-54,-1,5
-55,-1,7
-54,0,9
-61,-1,9
-65,-2,8
-76,-2,6
-74,-2,9
-73,1,11
-69,3,13
-69,4,12
-74,14,11
-66,20,10
-48,28,11
-50,32,10
-64,35,8
-44,36,13
-35,39,12
-46,38,10
-46,36,9
-43,31,10
-32,26,10
14,40,15
4,51,-3
-43,52,-34
-82,54,-40
-125,55,-58
-51,46,-44
-11,42,-17
14,69,40
16,64,52
-11,64,40
-24,65,27
-53,84,15
-60,97,16
-39,82,15
-30,74,13
-18,71,13
-17,72,13
-23,70,8
-28,65,3
-25,66,2
-23,60,-1
-25,56,-2
-24,49,-2
-26,45,-2
-31,41,0
-34,40,2
-34,39,3
-35,39,5
-36,39,6
-37,40,10
-39,42,12
-41,46,15
-41,48,15
-38,50,17
-35,51,19
-35,56,19
-35,68,19
-32,65,19
-28,53,18
-28,51,17
-28,57,13
-28,63,12
-24,69,13
-24,67,13
-27,60,13
-29,55,13
-29,53,12
-28,52,14
-27,53,15
-24,55,16
-24,56,17
-24,57,18
-25,55,18
-27,51,16
-26,51,15
-25,55,16
-25,60,14
-25,60,13
-28,70,13
-28,75,14
-29,75,10
-30,72,8
-29,67,9
-30,61,8
-31,60,4
-27,64,2
-26,67,2
-24,68,0
-24,65,-1
-22,57,-4
-21,53,-3
-29,48,-5
-32,46,-7
-36,47,-10
-38,48,-11
-40,53,-8
-41,53,-4
-42,53,-2
-46,56,4
-47,55,7
-43,48,9
-42,46,11
-43,43,14
-41,43,15
-41,50,16
-43,54,20
-42,54,24
-42,50,25
-42,45,25
-37,39,26
-36,38,25
-40,33,22
-40,31,22
-42,31,21
-44,33,21
-48,42,26
-65,49,21
-59,49,19
-37,47,16
-35,48,13
-44,45,7
-47,46,6
-47,46,5
-45,45,5
-45,43,8
-45,43,9
-46,41,7
-48,41,7
-48,41,8
-49,41,10
-49,41,9
-50,42,10
-51,42,10
-50,41,11
-49,41,10
-49,41,11
-48,40,10
-48,40,10
-49,41,10
-50,42,10
-50,44,10
-49,45,10
-48,44,10
-47,44,10
-47,43,9
-47,43,10
-47,44,10
-47,45,10
-47,45,10
-47,44,10
-47,44,10
-47,44,11
-46,44,10
-46,44,10
-46,44,10
-46,44,10
-46,44,10
-47,43,10
-47,43,10
-47,43,10
-46,44,10
-46,44,10
-46,44,10
-46,44,10
-47,45,10
-45,45,10
-45,45,9
-45,46,9
-45,46,9
-45,46,9
-45,46,9
-45,46,9
-45,46,9
-45,46,9
-45,46,10
-45,46,10
-45,46,10
-45,46,10
-44,47,9
-44,47,9
-43,47,9
-43,48,9
-43,47,8
-42,47,8
-42,48,9
-41,49,9
-41,49,8
-41,49,8
-41,49,8
-42,48,7
-42,48,7
-43,48,8
-43,49,8
-42,48,9
-42,48,9
-42,48,8
-42,49,8
-42,49,8
-42,50,8
-42,50,8
-41,50,7
-42,50,7
-42,50,7
-42,50,7
-41,50,7
-41,50,7
-41,51,6
-41,51,6
-41,51,7
-40,51,6
-40,51,6
-39,50,6
-39,50,5
-39,51,5
-39,50,5
-39,52,6
-38,53,5
-38,52,5
-36,51,4
-36,50,3
-37,49,3
-38,50,3
-38,50,3
-39,50,3
-39,51,5
-41,53,6
-39,53,10
-36,53,8
-36,52,7
-37,54,7
-38,54,6
-38,55,3
-40,55,3
-39,55,4
-43,54,3
-44,48,-2
-54,45,-1
-56,43,-2
-53,41,1
-53,41,2
-54,39,6
-55,37,6
-55,37,7
-54,38,9
-54,37,7
-54,35,7
-49,39,16
-49,44,14
-47,43,14
-42,44,14
-39,45,14
-37,48,15
-33,50,18
-37,53,13
-35,54,14
-27,57,19
-28,54,21
-29,54,22
-27,55,29
-27,54,30
-25,53,30
-27,53,34
-21,57,39
-26,58,35
-21,59,33
-22,64,39
-22,64,37
-26,60,30
-34,58,27
-42,54,21
-41,48,22
-40,40,10
-38,33,-2
-63,29,-24
-66,27,-26
-54,28,-20
-56,27,-17
-54,28,-19
-52,30,-22
-54,31,-25
-52,34,-24
-49,35,-23
-48,33,-24
-48,33,-24
-44,30,-26
-55,30,-31
-67,28,-34
-54,26,-30
-51,25,-29
-59,18,-31
-46,19,-23
-50,18,-15
-57,16,-19
-55,14,-18
-54,11,-17
-60,10,-21
-69,13,-25
-66,13,-24
-61,13,-19
-62,12,-20
-57,12,-17
-58,13,-16
-57,14,-10
-62,15,-11
-59,14,-12
-59,13,-13
-58,14,-18
-66,15,-22
-64,17,-20
-62,22,-10
-60,19,-8
-56,14,-17
-69,14,-18
-70,13,-12
-72,13,-15
-79,18,-20
-70,20,-13
-62,17,-8
-49,15,-3
-48,15,-6
-54,13,-10
-50,12,-10
-51,15,-7
-54,14,-7
-53,13,-8
-58,12,-13
-80,9,-21
-78,1,-24
-72,-1,-23
-80,4,-28
-72,0,-31
-86,5,-47
-95,20,-48
-67,17,-28
-66,11,-26
-69,10,-29
-72,18,-31
-36,18,-9
-36,22,-5
-35,22,-8
-28,32,-7
-38,19,-16
-50,14,-17
-55,10,-9
-58,-3,-17
-67,-6,-24
-74,-1,-26
-68,4,-27
-69,10,-26
-66,19,-28
-76,16,-28
-80,34,-19
-64,43,-6
-65,41,-18
-76,34,-23
-88,18,-50
-62,9,-28
-44,6,-10
-35,-4,11
-31,-3,19
-43,-4,24
-44,-3,20
-50,-5,8
-59,-2,15
-54,6,31
-46,8,36
-48,21,45
-42,25,48
-58,35,45
-51,42,58
-35,51,62
-48,51,30
-43,60,40
-67,64,37
-76,43,32
4,56,79
-26,46,37
-62,12,-15
-24,47,28
-51,40,19
-38,42,26
-34,44,27
-33,44,42
-38,45,37
-36,50,19
-56,39,27
-27,37,35
-35,49,16
-57,45,8
-57,40,17
-72,34,24
-83,18,40
-90,0,29
-91,2,17
-81,1,8
-65,12,21
-48,13,26
-15,33,60
-49,20,22
-27,18,37
-32,21,54
-51,4,38
-18,7,47
-19,18,38
-40,14,46
-9,25,61
-12,24,52
-18,23,52
-17,26,63
-26,19,63
-24,15,52
-17,14,52
-23,15,64
-28,3,79
-16,4,70
-19,9,53
-20,8,54
-28,11,58
-21,12,52
-19,12,49
-21,10,51
-21,9,56
-25,10,64
-30,9,63
-24,2,60
-20,4,58
-23,4,60
-26,1,57
-22,3,62
-32,-6,57
-31,-6,60
-23,2,62
-25,-3,50
-20,3,57
-26,1,59
-30,1,57
-24,2,53
-33,8,57
-22,10,69
-13,13,54
-24,7,47
-22,10,58
-30,14,59
-30,12,58
-19,14,61
-19,18,60
-30,12,56
-21,16,60
-12,17,59
-37,12,49
-26,17,61
-8,18,54
-34,7,38
-9,26,66
-12,23,60
-26,18,52
-25,19,58
-35,16,60
-20,14,58
-19,11,53
-27,8,56
-25,12,57
-27,6,53
-28,10,62
-35,5,62
-26,5,59
-24,3,51
-29,4,57
-31,5,59
-25,8,59
-26,5,55
-29,9,55
-33,8,56
-20,10,56
-20,8,52
-31,12,55
-29,12,60
-32,9,54
-23,11,59
-24,11,61
-28,9,60
-24,9,55
-17,11,56
-20,12,60
-20,7,57
-18,6,56
-19,11,60
-13,10,62
9,10,50
-5,10,46
14,10,55
19,4,50
10,1,47
7,-1,53
-2,-2,56
-12,2,64
-19,1,67
-27,3,71
-29,4,60
-30,4,59
-34,11,53
-52,17,43
-32,30,40
-22,38,28
-35,54,31
-35,61,33
-38,63,20
-27,66,17
-26,69,8
-19,76,5
-17,78,6
-21,76,-7
-18,81,-3
0,81,11
1,79,9
